DH	INVJ	Xt	Mt	XMt	NDH
-19.1556477451	5.0	0.0	0.1	0.0705318098462	-1911.71103428
-131.044715601	10.0	0.00702839471465	0.0996485802643	0.212344280861	-6552.23578004
-154.216935939	10.0	0.0210113461269	0.0989494326937	0.355164085808	-7710.84679693
-154.780371245	10.0	0.034896705751	0.0982551647125	0.499001996008	-7739.01856227
-147.9807769	10.0	0.0486854917235	0.0975657254138	0.643868936901	-7399.03884502
-135.46434062	10.0	0.0623787080676	0.0968810645966	0.78977599081	-6773.21703102
-118.650758488	10.0	0.0759773449371	0.0962011327531	0.936734399769	-5932.53792438
-99.556713764	10.0	0.0894823788546	0.0955258810573	1.08475556841	-4977.8356882
-81.118511547	10.0	0.102894772946	0.0948552613527	1.23385106692	-4055.92557735
-64.747244646	10.0	0.116215477167	0.0941892261416	1.38403263403	-3237.3622323
-51.610017619	10.0	0.129445428532	0.0935277285734	1.53531218014	-2580.50088095
-41.0091799237	10.0	0.142585551331	0.0928707224335	1.68770179043	-2050.45899619
-32.9865156917	10.0	0.155636757342	0.0922181621329	1.84121372809	-1649.32578459
-27.2635710776	10.0	0.168599946048	0.0915700026976	1.99586043761	-1363.17855388
-22.7984315274	10.0	0.181476004839	0.090926199758	2.15165454815	-1139.92157637
-19.1666527836	10.0	0.194265809218	0.0902867095391	2.30860887697	-958.33263918
-16.4461315927	10.0	0.206970222994	0.0896514888503	2.46673643295	-822.306579637
-14.2872236819	10.0	0.219590098483	0.0890204950759	2.62605042017	-714.361184096
-12.5846033317	10.0	0.232126276695	0.0883936861653	2.7865642416	-629.230166584
-11.3135133195	10.0	0.24457958752	0.087771020624	2.94829150287	-565.675665977
-9.67727656034	10.0	0.256950849914	0.0871524575043	3.11124601609	-483.863828017
-9.42023318081	10.0	0.269240872078	0.0865379563961	3.27544180378	-471.01165904
-8.50774848183	10.0	0.28145045163	0.0859274774185	3.44089310292	-425.387424091
-7.92783437335	10.0	0.293580375783	0.0853209812109	3.60761436905	-396.391718668
-7.13717875545	10.0	0.305631421511	0.0847184289244	3.77562028047	-356.858937772
-6.55535374624	10.0	0.317604355717	0.0841197822142	3.94492574257	-327.767687312
-6.28829011157	10.0	0.329499935392	0.0835250032304	4.11554589222	-314.414505579
-6.18026299038	10.0	0.341318907779	0.082934054611	4.28749610228	-309.013149519
-5.62010330653	10.0	0.353062010528	0.0823468994736	4.46079198623	-281.005165327
	--	0.364729971845	0.0817635014077	--
