DH	INVJ	Xt	Mt	XMt	NDH
-0.399621562524	2.0	0.0	0.1	0.0281829070669	-99.9053906309
-299.933807359	10.0	0.00281432491381	0.0998592837543	0.169695255603	-14996.690368
-307.801191819	10.0	0.0168267545397	0.099158662273	0.312211736323	-15390.059591
-299.949415911	10.0	0.0307412841473	0.0984629357926	0.455743074842	-14997.4707955
-288.062916278	10.0	0.0445589361554	0.0977720531922	0.600300150075	-14403.1458139
-267.813498976	10.0	0.0582807187955	0.0970859640602	0.745893996988	-13390.6749488
-232.601686519	10.0	0.0719076263569	0.0964046186822	0.8925358094	-11630.0843259
-177.338788608	10.0	0.0854406394267	0.0957279680287	1.04023694286	-8866.9394304
-94.8396823618	10.0	0.0988807251253	0.0950559637437	1.18900891757	-4741.98411809
-33.3078722151	10.0	0.112228837337	0.0943885581332	1.33886342138	-1665.39361075
-12.7732059464	10.0	0.125485916934	0.0937257041533	1.48981231286	-638.66029732
-6.84147504415	10.0	0.138652892	0.0930673554	1.64186762442	-342.073752208
-4.03904954619	10.0	0.151730678046	0.0924134660977	1.79504156551	-201.95247731
-2.16876671445	10.0	0.164720178222	0.0917639910889	1.94934652588	-108.438335723
-1.75418230223	10.0	0.177622283523	0.0911188858239	2.10479507893	-87.7091151114
-1.4980047456	10.0	0.190437872997	0.0904781063502	2.26139998512	-74.9002372799
-1.40586941828	10.0	0.203167813941	0.0898416093029	2.41917419548	-70.2934709138
-0.970902197909	10.0	0.2158129621	0.089209351895	2.57813085513	-48.5451098955
-0.885367873522	10.0	0.228374161854	0.0885812919073	2.738283307	-44.2683936761
-1.00128272397	10.0	0.24085224641	0.0879573876795	2.89964509552	-50.0641361983
-0.446924482659	10.0	0.253248037987	0.0873375981006	3.06222997044	-22.3462241329
-0.855874338551	10.0	0.265562347992	0.0867218826004	3.22605189074	-42.7937169276
-0.850251277151	10.0	0.2777959772	0.08611020114	3.39112502864	-42.5125638576
-0.848351738603	10.0	0.289949715928	0.0855025142036	3.55746377367	-42.4175869301
-0.571052495929	10.0	0.302024344204	0.0848987827898	3.72508273686	-28.5526247965
-0.63729344571	10.0	0.314020631934	0.0842989684033	3.893996755	-31.8646722855
-0.965660350633	10.0	0.325939339067	0.0837030330466	4.06422089506	-48.2830175317
-0.826561493505	10.0	0.337781215755	0.0831109392123	4.23577045862	-41.3280746752
-0.64337608329	10.0	0.349547002506	0.0825226498747	4.40866098648	-32.1688041645
	--	0.361237430347	0.0819381284827	--
