DH	INVJ	Xt	Mt	XMt	NDH
-24.06218845	5.0	0.0	0.1	0.0705318098462	-2480.28408002
-122.140371968	10.0	0.00702839471465	0.0996485802643	0.212344280861	-6106.45578219
-144.346167895	10.0	0.0210113461269	0.0989494326937	0.355164085808	-7282.24488388
-144.788939587	10.0	0.034896705751	0.0982551647125	0.499001996008	-7317.86289018
-135.2800976	10.0	0.0486854917235	0.0975657254138	0.643868936901	-6780.05241109
-121.975867329	10.0	0.0623787080676	0.0968810645966	0.78977599081	-6167.877442
-104.352708793	10.0	0.0759773449371	0.0962011327531	0.936734399769	-5279.57806676
-85.9897184133	10.0	0.0894823788546	0.0955258810573	1.08475556841	-4356.54681934
-69.8250271041	10.0	0.102894772946	0.0948552613527	1.23385106692	-3598.69128231
-54.943326128	10.0	0.116215477167	0.0941892261416	1.38403263403	-2830.86392809
-42.9059232504	10.0	0.129445428532	0.0935277285734	1.53531218014	-2184.39858222
-34.2161220024	10.0	0.142585551331	0.0928707224335	1.68770179043	-1740.30257287
-27.9680268586	10.0	0.155636757342	0.0922181621329	1.84121372809	-1432.49176967
-23.1254572815	10.0	0.168599946048	0.0915700026976	1.99586043761	-1190.28359748
-19.0821795553	10.0	0.181476004839	0.090926199758	2.15165454815	-977.681455869
-15.9426173304	10.0	0.194265809218	0.0902867095391	2.30860887697	-803.721789921
-14.0155105497	10.0	0.206970222994	0.0896514888503	2.46673643295	-727.03904141
-12.0667142723	10.0	0.219590098483	0.0890204950759	2.62605042017	-620.970523969
-10.7319791392	10.0	0.232126276695	0.0883936861653	2.7865642416	-560.364699153
-9.42196393641	10.0	0.24457958752	0.087771020624	2.94829150287	-493.578542824
-8.35599701399	10.0	0.256950849914	0.0871524575043	3.11124601609	-434.568875275
-7.78047441858	10.0	0.269240872078	0.0865379563961	3.27544180378	-405.105807144
-7.18933277011	10.0	0.28145045163	0.0859274774185	3.44089310292	-379.998671786
-6.40668945205	10.0	0.293580375783	0.0853209812109	3.60761436905	-346.721738627
-5.66657440165	10.0	0.305631421511	0.0847184289244	3.77562028047	-298.177550485
-5.13601206836	10.0	0.317604355717	0.0841197822142	3.94492574257	-266.766167114
-4.91599956491	10.0	0.329499935392	0.0835250032304	4.11554589222	-261.689606299
-4.75788240734	10.0	0.341318907779	0.082934054611	4.28749610228	-257.217228426
-4.6680893873	10.0	0.353062010528	0.0823468994736	4.46079198623	-251.809605195
	--	0.364729971845	0.0817635014077	--
