DH	INVJ	Xt	Mt	XMt	NDH
-42.4334769062	5.0	0.0	0.1	0.0705318098462	-4227.82763081
-285.691465115	10.0	0.00702839471465	0.0996485802643	0.212344280861	-14284.5732557
-304.744919071	10.0	0.0210113461269	0.0989494326937	0.355164085808	-15237.2459535
-302.854801076	10.0	0.034896705751	0.0982551647125	0.499001996008	-15142.7400538
-290.506317092	10.0	0.0486854917235	0.0975657254138	0.643868936901	-14525.3158546
-255.10888323	10.0	0.0623787080676	0.0968810645966	0.78977599081	-12755.4441615
-180.30790668	10.0	0.0759773449371	0.0962011327531	0.936734399769	-9015.39533399
-99.3491531997	10.0	0.0894823788546	0.0955258810573	1.08475556841	-4967.45765998
-54.9354044828	10.0	0.102894772946	0.0948552613527	1.23385106692	-2746.77022414
-36.3539053148	10.0	0.116215477167	0.0941892261416	1.38403263403	-1817.69526574
-27.9548778963	10.0	0.129445428532	0.0935277285734	1.53531218014	-1397.74389481
-22.9158856459	10.0	0.142585551331	0.0928707224335	1.68770179043	-1145.7942823
-20.6491175116	10.0	0.155636757342	0.0922181621329	1.84121372809	-1032.45587558
-18.9169088311	10.0	0.168599946048	0.0915700026976	1.99586043761	-945.845441553
-17.503890315	10.0	0.181476004839	0.090926199758	2.15165454815	-875.194515748
-17.0857300651	10.0	0.194265809218	0.0902867095391	2.30860887697	-854.286503253
-15.4315767865	10.0	0.206970222994	0.0896514888503	2.46673643295	-771.578839327
-15.0432335748	10.0	0.219590098483	0.0890204950759	2.62605042017	-752.161678742
-14.554192702	10.0	0.232126276695	0.0883936861653	2.7865642416	-727.709635099
-13.8269475963	10.0	0.24457958752	0.087771020624	2.94829150287	-691.347379814
-12.7258564396	10.0	0.256950849914	0.0871524575043	3.11124601609	-636.29282198
-12.8569305916	10.0	0.269240872078	0.0865379563961	3.27544180378	-642.846529581
-12.513192763	10.0	0.28145045163	0.0859274774185	3.44089310292	-625.65963815
-12.0552418482	10.0	0.293580375783	0.0853209812109	3.60761436905	-602.762092408
-11.6860635568	10.0	0.305631421511	0.0847184289244	3.77562028047	-584.30317784
-11.3464494743	10.0	0.317604355717	0.0841197822142	3.94492574257	-567.322473713
-11.0421664064	10.0	0.329499935392	0.0835250032304	4.11554589222	-552.10832032
-10.9651576471	10.0	0.341318907779	0.082934054611	4.28749610228	-548.257882357
-10.7675639859	10.0	0.353062010528	0.0823468994736	4.46079198623	-538.378199294
	--	0.364729971845	0.0817635014077	--
