DH	INVJ	Xt	Mt	XMt	NDH
0.321120604018	2.0	0.0	0.1	0.0281829070669	80.2801510046
-193.246950765	10.0	0.00281432491381	0.0998592837543	0.169695255603	-9662.34753825
-245.970605529	10.0	0.0168267545397	0.099158662273	0.312211736323	-12298.5302764
-248.509034496	10.0	0.0307412841473	0.0984629357926	0.455743074842	-12425.4517248
-246.935159146	10.0	0.0445589361554	0.0977720531922	0.600300150075	-12346.7579573
-242.351473446	10.0	0.0582807187955	0.0970859640602	0.745893996988	-12117.5736723
-233.3068316	10.0	0.0719076263569	0.0964046186822	0.8925358094	-11665.34158
-212.342974482	10.0	0.0854406394267	0.0957279680287	1.04023694286	-10617.1487241
-172.291794995	10.0	0.0988807251253	0.0950559637437	1.18900891757	-8614.58974973
-111.006754118	10.0	0.112228837337	0.0943885581332	1.33886342138	-5550.33770589
-59.0452021097	10.0	0.125485916934	0.0937257041533	1.48981231286	-2952.26010548
-31.3606834073	10.0	0.138652892	0.0930673554	1.64186762442	-1568.03417036
-17.9898469894	10.0	0.151730678046	0.0924134660977	1.79504156551	-899.492349471
-11.2665433585	10.0	0.164720178222	0.0917639910889	1.94934652588	-563.327167925
-8.15961377849	10.0	0.177622283523	0.0911188858239	2.10479507893	-407.980688925
-6.75956757906	10.0	0.190437872997	0.0904781063502	2.26139998512	-337.978378953
-4.9877138313	10.0	0.203167813941	0.0898416093029	2.41917419548	-249.385691565
-4.01969873939	10.0	0.2158129621	0.089209351895	2.57813085513	-200.984936969
-3.36446245558	10.0	0.228374161854	0.0885812919073	2.738283307	-168.223122779
-3.54503434781	10.0	0.24085224641	0.0879573876795	2.89964509552	-177.25171739
-2.24835842932	10.0	0.253248037987	0.0873375981006	3.06222997044	-112.417921466
-2.61737803372	10.0	0.265562347992	0.0867218826004	3.22605189074	-130.868901686
-2.41066583009	10.0	0.2777959772	0.08611020114	3.39112502864	-120.533291504
-2.07833375527	10.0	0.289949715928	0.0855025142036	3.55746377367	-103.916687764
-1.89591263799	10.0	0.302024344204	0.0848987827898	3.72508273686	-94.7956318994
-2.41025309527	10.0	0.314020631934	0.0842989684033	3.893996755	-120.512654763
-1.81760838388	10.0	0.325939339067	0.0837030330466	4.06422089506	-90.8804191941
-2.17575381645	10.0	0.337781215755	0.0831109392123	4.23577045862	-108.787690823
-1.80890670895	10.0	0.349547002506	0.0825226498747	4.40866098648	-90.4453354473
	--	0.361237430347	0.0819381284827	--
