DH	INVJ	Xt	Mt	XMt	NDH
-153.414829116	5.0	0.0	0.5	0.0705318098462	-3068.29658231
-550.00413175	10.0	0.0351419735732	0.498242901321	0.212344280861	-5500.0413175
-555.760399578	10.0	0.105056730635	0.494747163468	0.355164085808	-5557.60399578
-545.873946371	10.0	0.174483528755	0.491275823562	0.499001996008	-5458.73946371
-532.141567874	10.0	0.243427458617	0.487828627069	0.643868936901	-5321.41567874
-509.969438645	10.0	0.311893540338	0.484405322983	0.78977599081	-5099.69438645
-486.318563904	10.0	0.379886724686	0.481005663766	0.936734399769	-4863.18563904
-479.458348031	10.0	0.447411894273	0.477629405286	1.08475556841	-4794.58348031
-417.120217752	10.0	0.514473864728	0.474276306764	1.23385106692	-4171.20217752
-299.515335979	10.0	0.581077385835	0.470946130708	1.38403263403	-2995.15335979
-218.243518501	10.0	0.647227142662	0.467638642867	1.53531218014	-2182.43518501
-165.054054927	10.0	0.712927756654	0.464353612167	1.68770179043	-1650.54054927
-128.846195008	10.0	0.77818378671	0.461090810665	1.84121372809	-1288.46195008
-103.528100339	10.0	0.84299973024	0.457850013488	1.99586043761	-1035.28100339
-87.563091683	10.0	0.907380024197	0.45463099879	2.15165454815	-875.63091683
-74.0480874855	10.0	0.971329046088	0.451433547696	2.30860887697	-740.480874855
-64.7328770293	10.0	1.03485111497	0.448257444252	2.46673643295	-647.328770293
-56.3258014962	10.0	1.09795049241	0.445102475379	2.62605042017	-563.258014962
-50.5559360969	10.0	1.16063138347	0.441968430826	2.7865642416	-505.559360969
-44.5273966396	10.0	1.2228979376	0.43885510312	2.94829150287	-445.273966396
-40.1209399467	10.0	1.28475424957	0.435762287521	3.11124601609	-401.209399467
-37.5441354658	10.0	1.34620436039	0.432689781981	3.27544180378	-375.441354658
-34.6004784425	10.0	1.40725225815	0.429637387093	3.44089310292	-346.004784425
-31.6889299611	10.0	1.46790187891	0.426604906054	3.60761436905	-316.889299611
-28.0584437749	10.0	1.52815710756	0.423592144622	3.77562028047	-280.584437749
-26.31463082	10.0	1.58802177858	0.420598911071	3.94492574257	-263.1463082
-24.8734230826	10.0	1.64749967696	0.417625016152	4.11554589222	-248.734230826
-23.5085606982	10.0	1.7065945389	0.414670273055	4.28749610228	-235.085606982
-23.2535223214	10.0	1.76531005264	0.411734497368	4.46079198623	-232.535223214
	--	1.82364985923	0.408817507039	--
