DH	INVJ	Xt	Mt	XMt	NDH
-165.573603968	5.0	0.0	0.5	0.0705318098462	-3311.47207937
-553.036810491	10.0	0.0351419735732	0.498242901321	0.212344280861	-5530.36810491
-555.87431615	10.0	0.105056730635	0.494747163468	0.355164085808	-5558.7431615
-546.848735446	10.0	0.174483528755	0.491275823562	0.499001996008	-5468.48735446
-532.564677966	10.0	0.243427458617	0.487828627069	0.643868936901	-5325.64677966
-511.332848546	10.0	0.311893540338	0.484405322983	0.78977599081	-5113.32848546
-487.500777966	10.0	0.379886724686	0.481005663766	0.936734399769	-4875.00777966
-481.089012769	10.0	0.447411894273	0.477629405286	1.08475556841	-4810.89012769
-420.875132981	10.0	0.514473864728	0.474276306764	1.23385106692	-4208.75132981
-302.914793072	10.0	0.581077385835	0.470946130708	1.38403263403	-3029.14793072
-221.09400072	10.0	0.647227142662	0.467638642867	1.53531218014	-2210.9400072
-167.401585549	10.0	0.712927756654	0.464353612167	1.68770179043	-1674.01585549
-130.851158718	10.0	0.77818378671	0.461090810665	1.84121372809	-1308.51158718
-105.337831763	10.0	0.84299973024	0.457850013488	1.99586043761	-1053.37831763
-88.8102283906	10.0	0.907380024197	0.45463099879	2.15165454815	-888.102283906
-75.277442381	10.0	0.971329046088	0.451433547696	2.30860887697	-752.77442381
-66.2974952251	10.0	1.03485111497	0.448257444252	2.46673643295	-662.974952251
-57.3678277215	10.0	1.09795049241	0.445102475379	2.62605042017	-573.678277215
-51.6788955611	10.0	1.16063138347	0.441968430826	2.7865642416	-516.788955611
-45.3379255294	10.0	1.2228979376	0.43885510312	2.94829150287	-453.379255294
-40.9109781672	10.0	1.28475424957	0.435762287521	3.11124601609	-409.109781672
-38.4544550166	10.0	1.34620436039	0.432689781981	3.27544180378	-384.544550166
-35.3736882702	10.0	1.40725225815	0.429637387093	3.44089310292	-353.736882702
-32.583863997	10.0	1.46790187891	0.426604906054	3.60761436905	-325.83863997
-29.1999034706	10.0	1.52815710756	0.423592144622	3.77562028047	-291.999034706
-27.3893324049	10.0	1.58802177858	0.420598911071	3.94492574257	-273.893324049
-25.9635256558	10.0	1.64749967696	0.417625016152	4.11554589222	-259.635256558
-24.2036536866	10.0	1.7065945389	0.414670273055	4.28749610228	-242.036536866
-24.1316903379	10.0	1.76531005264	0.411734497368	4.46079198623	-241.316903379
	--	1.82364985923	0.408817507039	--
