DH	INVJ	Xt	Mt	XMt	NDH
-21.0609326738	5.0	0.0	0.1	0.0705318098462	-2180.1585024
-117.505880806	10.0	0.00702839471465	0.0996485802643	0.212344280861	-5874.73122411
-142.541790567	10.0	0.0210113461269	0.0989494326937	0.355164085808	-7192.02601748
-144.212962545	10.0	0.034896705751	0.0982551647125	0.499001996008	-7289.06403809
-135.741805041	10.0	0.0486854917235	0.0975657254138	0.643868936901	-6803.13778313
-123.102976034	10.0	0.0623787080676	0.0968810645966	0.78977599081	-6224.23287723
-105.920951152	10.0	0.0759773449371	0.0962011327531	0.936734399769	-5357.99018474
-87.6211640881	10.0	0.0894823788546	0.0955258810573	1.08475556841	-4438.11910308
-71.314230391	10.0	0.102894772946	0.0948552613527	1.23385106692	-3673.15144665
-56.3052989282	10.0	0.116215477167	0.0941892261416	1.38403263403	-2898.9625681
-43.6015339409	10.0	0.129445428532	0.0935277285734	1.53531218014	-2219.17911675
-34.696944362	10.0	0.142585551331	0.0928707224335	1.68770179043	-1764.34369085
-28.4001584056	10.0	0.155636757342	0.0922181621329	1.84121372809	-1454.09834702
-23.507098168	10.0	0.168599946048	0.0915700026976	1.99586043761	-1209.3656418
-19.3175258225	10.0	0.181476004839	0.090926199758	2.15165454815	-989.448769228
-16.0640437998	10.0	0.194265809218	0.0902867095391	2.30860887697	-809.793113391
-14.217271064	10.0	0.206970222994	0.0896514888503	2.46673643295	-737.127067123
-12.1110020561	10.0	0.219590098483	0.0890204950759	2.62605042017	-623.184913159
-10.7054818665	10.0	0.232126276695	0.0883936861653	2.7865642416	-559.039835513
-9.60083334307	10.0	0.24457958752	0.087771020624	2.94829150287	-502.522013157
-8.25432520252	10.0	0.256950849914	0.0871524575043	3.11124601609	-429.485284701
-7.48179707799	10.0	0.269240872078	0.0865379563961	3.27544180378	-390.171940115
-7.08700597099	10.0	0.28145045163	0.0859274774185	3.44089310292	-374.88233183
-6.43587202136	10.0	0.293580375783	0.0853209812109	3.60761436905	-348.180867092
-5.64889733378	10.0	0.305631421511	0.0847184289244	3.77562028047	-297.293697092
-5.03150098802	10.0	0.317604355717	0.0841197822142	3.94492574257	-261.540613097
-4.80841961949	10.0	0.329499935392	0.0835250032304	4.11554589222	-256.310609027
-4.7632896845	10.0	0.341318907779	0.082934054611	4.28749610228	-257.487592284
-4.67633726625	10.0	0.353062010528	0.0823468994736	4.46079198623	-252.221999142
	--	0.364729971845	0.0817635014077	--
