DH	INVJ	Xt	Mt	XMt	NDH
-12.7519789533	5.0	0.0	0.1	0.0705318098462	-1271.34415535
-105.508430341	10.0	0.00702839471465	0.0996485802643	0.212344280861	-5275.42151707
-134.904408943	10.0	0.0210113461269	0.0989494326937	0.355164085808	-6745.22044713
-139.526834565	10.0	0.034896705751	0.0982551647125	0.499001996008	-6976.34172827
-136.133846978	10.0	0.0486854917235	0.0975657254138	0.643868936901	-6806.69234892
-127.589749072	10.0	0.0623787080676	0.0968810645966	0.78977599081	-6379.48745358
-115.125049769	10.0	0.0759773449371	0.0962011327531	0.936734399769	-5756.25248844
-100.035747451	10.0	0.0894823788546	0.0955258810573	1.08475556841	-5001.78737256
-83.513440861	10.0	0.102894772946	0.0948552613527	1.23385106692	-4175.67204305
-68.0529718969	10.0	0.116215477167	0.0941892261416	1.38403263403	-3402.64859485
-54.5468493451	10.0	0.129445428532	0.0935277285734	1.53531218014	-2727.34246725
-43.2875876268	10.0	0.142585551331	0.0928707224335	1.68770179043	-2164.37938134
-34.6267274355	10.0	0.155636757342	0.0922181621329	1.84121372809	-1731.33637177
-28.1526945328	10.0	0.168599946048	0.0915700026976	1.99586043761	-1407.63472664
-22.9513820318	10.0	0.181476004839	0.090926199758	2.15165454815	-1147.56910159
-19.0858802932	10.0	0.194265809218	0.0902867095391	2.30860887697	-954.294014662
-16.2828612289	10.0	0.206970222994	0.0896514888503	2.46673643295	-814.143061447
-13.7751572725	10.0	0.219590098483	0.0890204950759	2.62605042017	-688.757863624
-11.8675116276	10.0	0.232126276695	0.0883936861653	2.7865642416	-593.375581382
-10.5164144493	10.0	0.24457958752	0.087771020624	2.94829150287	-525.820722465
-8.92457810769	10.0	0.256950849914	0.0871524575043	3.11124601609	-446.228905384
-8.42727518928	10.0	0.269240872078	0.0865379563961	3.27544180378	-421.363759464
-7.69379237877	10.0	0.28145045163	0.0859274774185	3.44089310292	-384.689618939
-6.8889760614	10.0	0.293580375783	0.0853209812109	3.60761436905	-344.44880307
-6.39046036555	10.0	0.305631421511	0.0847184289244	3.77562028047	-319.523018278
-5.84732744151	10.0	0.317604355717	0.0841197822142	3.94492574257	-292.366372076
-5.28266990375	10.0	0.329499935392	0.0835250032304	4.11554589222	-264.133495188
-5.22473913485	10.0	0.341318907779	0.082934054611	4.28749610228	-261.236956743
-4.92698978798	10.0	0.353062010528	0.0823468994736	4.46079198623	-246.349489399
	--	0.364729971845	0.0817635014077	--
