DH	INVJ	Xt	Mt	XMt	NDH
-56.2497173251	5.0	0.0	0.1	0.0705318098462	-5622.75648666
-320.932492953	10.0	0.00702839471465	0.0996485802643	0.212344280861	-16046.6246477
-328.396527838	10.0	0.0210113461269	0.0989494326937	0.355164085808	-16419.8263919
-326.511305475	10.0	0.034896705751	0.0982551647125	0.499001996008	-16325.5652737
-319.55020091	10.0	0.0486854917235	0.0975657254138	0.643868936901	-15977.5100455
-289.554500895	10.0	0.0623787080676	0.0968810645966	0.78977599081	-14477.7250448
-157.515814471	10.0	0.0759773449371	0.0962011327531	0.936734399769	-7875.79072353
-31.4395473698	10.0	0.0894823788546	0.0955258810573	1.08475556841	-1571.97736849
-5.30945479609	10.0	0.102894772946	0.0948552613527	1.23385106692	-265.472739805
-0.434309424278	10.0	0.116215477167	0.0941892261416	1.38403263403	-21.7154712139
1.01826156813	10.0	0.129445428532	0.0935277285734	1.53531218014	50.9130784064
1.36844968777	10.0	0.142585551331	0.0928707224335	1.68770179043	68.4224843883
1.11655742101	10.0	0.155636757342	0.0922181621329	1.84121372809	55.8278710503
1.38707695999	10.0	0.168599946048	0.0915700026976	1.99586043761	69.3538479997
0.826670448666	10.0	0.181476004839	0.090926199758	2.15165454815	41.3335224333
0.928746695168	10.0	0.194265809218	0.0902867095391	2.30860887697	46.4373347584
0.687413616337	10.0	0.206970222994	0.0896514888503	2.46673643295	34.3706808169
0.036217513301	10.0	0.219590098483	0.0890204950759	2.62605042017	1.81087566505
0.38074586033	10.0	0.232126276695	0.0883936861653	2.7865642416	19.0372930165
0.343992816282	10.0	0.24457958752	0.087771020624	2.94829150287	17.1996408141
0.659381972257	10.0	0.256950849914	0.0871524575043	3.11124601609	32.9690986128
0.66262033265	10.0	0.269240872078	0.0865379563961	3.27544180378	33.1310166325
0.143367762006	10.0	0.28145045163	0.0859274774185	3.44089310292	7.16838810031
0.21476711874	10.0	0.293580375783	0.0853209812109	3.60761436905	10.738355937
0.381113675236	10.0	0.305631421511	0.0847184289244	3.77562028047	19.0556837618
-0.0841307334409	10.0	0.317604355717	0.0841197822142	3.94492574257	-4.20653667205
0.19698141643	10.0	0.329499935392	0.0835250032304	4.11554589222	9.8490708215
-0.790042140747	10.0	0.341318907779	0.082934054611	4.28749610228	-39.5021070374
-0.689432466059	10.0	0.353062010528	0.0823468994736	4.46079198623	-34.471623303
	--	0.364729971845	0.0817635014077	--
