DH	INVJ	Xt	Mt	XMt	NDH
-0.225607173804	2.0	0.0	0.05	0.0281829070669	-112.803586902
-72.7657215256	10.0	0.00140716245691	0.0499296418772	0.169695255603	-7276.57215256
-108.74853855	10.0	0.00841337726986	0.0495793311365	0.312211736323	-10874.853855
-112.695002749	10.0	0.0153706420736	0.0492314678963	0.455743074842	-11269.5002749
-111.94484188	10.0	0.0222794680777	0.0488860265961	0.600300150075	-11194.484188
-107.300316407	10.0	0.0291403593978	0.0485429820301	0.745893996988	-10730.0316407
-99.0998891521	10.0	0.0359538131785	0.0482023093411	0.8925358094	-9909.98891521
-87.2579988898	10.0	0.0427203197134	0.0478639840143	1.04023694286	-8725.79988898
-71.4318507548	10.0	0.0494403625627	0.0475279818719	1.18900891757	-7143.18507548
-53.743998221	10.0	0.0561144186683	0.0471942790666	1.33886342138	-5374.3998221
-37.9811635144	10.0	0.0627429584669	0.0468628520767	1.48981231286	-3798.11635144
-25.9333616153	10.0	0.0693264460001	0.0465336777	1.64186762442	-2593.33616153
-18.0621364709	10.0	0.0758653390232	0.0462067330488	1.79504156551	-1806.21364709
-12.8878423773	10.0	0.0823600891109	0.0458819955445	1.94934652588	-1288.78423773
-9.21574090175	10.0	0.0888111417614	0.0455594429119	2.10479507893	-921.574090175
-6.65102400695	10.0	0.0952189364984	0.0452390531751	2.26139998512	-665.102400695
-5.07363144843	10.0	0.101583906971	0.0449208046515	2.41917419548	-507.363144843
-4.02779812553	10.0	0.10790648105	0.0446046759475	2.57813085513	-402.779812553
-2.86965968169	10.0	0.114187080927	0.0442906459537	2.738283307	-286.965968169
-2.17361345869	10.0	0.120426123205	0.0439786938397	2.89964509552	-217.361345869
-1.85145807321	10.0	0.126624018994	0.0436687990503	3.06222997044	-185.145807321
-1.50936653405	10.0	0.132781173996	0.0433609413002	3.22605189074	-150.936653405
-1.10219635696	10.0	0.1388979886	0.04305510057	3.39112502864	-110.219635696
-0.691172430031	10.0	0.144974857964	0.0427512571018	3.55746377367	-69.1172430031
-0.629821014505	10.0	0.151012172102	0.0424493913949	3.72508273686	-62.9821014505
-0.685368327972	10.0	0.157010315967	0.0421494842016	3.893996755	-68.5368327972
-0.458909595057	10.0	0.162969669534	0.0418515165233	4.06422089506	-45.8909595057
-0.271604396352	10.0	0.168890607877	0.0415554696061	4.23577045862	-27.1604396352
-0.409403600534	10.0	0.174773501253	0.0412613249374	4.40866098648	-40.9403600534
	--	0.180618715173	0.0409690642413	--
