DH	INVJ	Xt	Mt	XMt	NDH
0.106237160839	2.0	0.0	0.1	0.0281829070669	26.5592902097
-260.696433825	10.0	0.00281432491381	0.0998592837543	0.169695255603	-13034.8216913
-306.721292615	10.0	0.0168267545397	0.099158662273	0.312211736323	-15336.0646307
-302.751669671	10.0	0.0307412841473	0.0984629357926	0.455743074842	-15137.5834835
-297.53319204	10.0	0.0445589361554	0.0977720531922	0.600300150075	-14876.659602
-283.396549725	10.0	0.0582807187955	0.0970859640602	0.745893996988	-14169.8274862
-248.278756536	10.0	0.0719076263569	0.0964046186822	0.8925358094	-12413.9378268
-172.601697049	10.0	0.0854406394267	0.0957279680287	1.04023694286	-8630.08485247
-87.2222036108	10.0	0.0988807251253	0.0950559637437	1.18900891757	-4361.11018054
-39.9721014534	10.0	0.112228837337	0.0943885581332	1.33886342138	-1998.60507267
-20.6618916842	10.0	0.125485916934	0.0937257041533	1.48981231286	-1033.09458421
-12.1322007368	10.0	0.138652892	0.0930673554	1.64186762442	-606.610036842
-8.28454857444	10.0	0.151730678046	0.0924134660977	1.79504156551	-414.227428722
-5.88103962243	10.0	0.164720178222	0.0917639910889	1.94934652588	-294.051981122
-4.23173873612	10.0	0.177622283523	0.0911188858239	2.10479507893	-211.586936806
-3.57814676868	10.0	0.190437872997	0.0904781063502	2.26139998512	-178.907338434
-3.10148144045	10.0	0.203167813941	0.0898416093029	2.41917419548	-155.074072022
-2.40931196115	10.0	0.2158129621	0.089209351895	2.57813085513	-120.465598058
-1.850586608	10.0	0.228374161854	0.0885812919073	2.738283307	-92.5293303998
-2.00328595602	10.0	0.24085224641	0.0879573876795	2.89964509552	-100.164297801
-1.22410354602	10.0	0.253248037987	0.0873375981006	3.06222997044	-61.2051773008
-1.54779372134	10.0	0.265562347992	0.0867218826004	3.22605189074	-77.389686067
-1.57222205957	10.0	0.2777959772	0.08611020114	3.39112502864	-78.6111029783
-1.40218886857	10.0	0.289949715928	0.0855025142036	3.55746377367	-70.1094434283
-1.40723642407	10.0	0.302024344204	0.0848987827898	3.72508273686	-70.3618212034
-1.38851752216	10.0	0.314020631934	0.0842989684033	3.893996755	-69.4258761081
-1.2230434393	10.0	0.325939339067	0.0837030330466	4.06422089506	-61.1521719649
-1.153649201	10.0	0.337781215755	0.0831109392123	4.23577045862	-57.6824600498
-1.02191673124	10.0	0.349547002506	0.0825226498747	4.40866098648	-51.0958365618
	--	0.361237430347	0.0819381284827	--
