DH	INVJ	Xt	Mt	XMt	NDH
-4.72508117954	5.0	0.0	0.05	0.0705318098462	-974.760685844
-28.0395826404	10.0	0.00351419735732	0.0498242901321	0.212344280861	-2803.95826404
-38.3300266533	10.0	0.0105056730635	0.0494747163468	0.355164085808	-3833.00266533
-42.0547783994	10.0	0.0174483528755	0.0491275823562	0.499001996008	-4205.47783994
-42.5124828791	10.0	0.0243427458617	0.0487828627069	0.643868936901	-4251.24828791
-41.0238496623	10.0	0.0311893540338	0.0484405322983	0.78977599081	-4102.38496623
-38.4329958555	10.0	0.0379886724686	0.0481005663766	0.936734399769	-3843.29958555
-35.158787332	10.0	0.0447411894273	0.0477629405286	1.08475556841	-3515.8787332
-31.5310850583	10.0	0.0514473864728	0.0474276306764	1.23385106692	-3153.10850583
-27.9986288235	10.0	0.0581077385835	0.0470946130708	1.38403263403	-2799.86288235
-24.6812754718	10.0	0.0647227142662	0.0467638642867	1.53531218014	-2468.12754718
-21.5720281479	10.0	0.0712927756654	0.0464353612167	1.68770179043	-2157.20281479
-19.0721145179	10.0	0.077818378671	0.0461090810665	1.84121372809	-1907.21145179
-16.5949217523	10.0	0.084299973024	0.0457850013488	1.99586043761	-1659.49217523
-14.632016083	10.0	0.0907380024197	0.045463099879	2.15165454815	-1463.2016083
-12.7942146344	10.0	0.0971329046088	0.0451433547696	2.30860887697	-1279.42146344
-11.298958926	10.0	0.103485111497	0.0448257444252	2.46673643295	-1129.8958926
-10.065895055	10.0	0.109795049241	0.0445102475379	2.62605042017	-1006.5895055
-8.9067477888	10.0	0.116063138347	0.0441968430826	2.7865642416	-890.67477888
-7.85840595644	10.0	0.12228979376	0.043885510312	2.94829150287	-785.840595644
-7.10809966388	10.0	0.128475424957	0.0435762287521	3.11124601609	-710.809966388
-6.44458505522	10.0	0.134620436039	0.0432689781981	3.27544180378	-644.458505522
-5.90109142208	10.0	0.140725225815	0.0429637387093	3.44089310292	-590.109142208
-5.27336171229	10.0	0.146790187891	0.0426604906054	3.60761436905	-527.336171229
-4.89547679742	10.0	0.152815710756	0.0423592144622	3.77562028047	-489.547679742
-4.52155377799	10.0	0.158802177858	0.0420598911071	3.94492574257	-452.155377799
-4.10316353548	10.0	0.164749967696	0.0417625016152	4.11554589222	-410.316353548
-3.7993458911	10.0	0.17065945389	0.0414670273055	4.28749610228	-379.93458911
-3.69746441115	10.0	0.176531005264	0.0411734497368	4.46079198623	-369.746441115
	--	0.182364985923	0.0408817507039	--
