DH	INVJ	Xt	Mt	XMt	NDH
-21.7367953527	5.0	0.0	0.1	0.0705318098462	-2169.82579561
-120.713371894	10.0	0.00702839471465	0.0996485802643	0.212344280861	-6035.66859472
-141.631679968	10.0	0.0210113461269	0.0989494326937	0.355164085808	-7081.58399838
-140.376040897	10.0	0.034896705751	0.0982551647125	0.499001996008	-7018.80204485
-132.52703557	10.0	0.0486854917235	0.0975657254138	0.643868936901	-6626.35177852
-119.00662908	10.0	0.0623787080676	0.0968810645966	0.78977599081	-5950.33145401
-101.968471632	10.0	0.0759773449371	0.0962011327531	0.936734399769	-5098.42358158
-84.5520148466	10.0	0.0894823788546	0.0955258810573	1.08475556841	-4227.60074233
-67.8876912835	10.0	0.102894772946	0.0948552613527	1.23385106692	-3394.38456417
-54.1403612882	10.0	0.116215477167	0.0941892261416	1.38403263403	-2707.01806441
-43.8253624698	10.0	0.129445428532	0.0935277285734	1.53531218014	-2191.26812349
-35.3245299263	10.0	0.142585551331	0.0928707224335	1.68770179043	-1766.22649632
-28.7554736072	10.0	0.155636757342	0.0922181621329	1.84121372809	-1437.77368036
-23.8605661229	10.0	0.168599946048	0.0915700026976	1.99586043761	-1193.02830615
-19.9936871775	10.0	0.181476004839	0.090926199758	2.15165454815	-999.684358876
-17.2208585051	10.0	0.194265809218	0.0902867095391	2.30860887697	-861.042925255
-14.9884889818	10.0	0.206970222994	0.0896514888503	2.46673643295	-749.42444909
-12.7844541514	10.0	0.219590098483	0.0890204950759	2.62605042017	-639.222707571
-11.2180121983	10.0	0.232126276695	0.0883936861653	2.7865642416	-560.900609916
-10.2421127352	10.0	0.24457958752	0.087771020624	2.94829150287	-512.105636762
-8.63431912176	10.0	0.256950849914	0.0871524575043	3.11124601609	-431.715956088
-8.41831624019	10.0	0.269240872078	0.0865379563961	3.27544180378	-420.91581201
-7.52064254333	10.0	0.28145045163	0.0859274774185	3.44089310292	-376.032127167
-7.01387848572	10.0	0.293580375783	0.0853209812109	3.60761436905	-350.693924286
-6.77687753946	10.0	0.305631421511	0.0847184289244	3.77562028047	-338.843876973
-5.98592640027	10.0	0.317604355717	0.0841197822142	3.94492574257	-299.296320013
-5.59555531732	10.0	0.329499935392	0.0835250032304	4.11554589222	-279.777765866
-5.57050263944	10.0	0.341318907779	0.082934054611	4.28749610228	-278.525131972
-4.89937208893	10.0	0.353062010528	0.0823468994736	4.46079198623	-244.968604446
	--	0.364729971845	0.0817635014077	--
