DH	INVJ	Xt	Mt	XMt	NDH
-7.69876356836	2.0	0.0	0.0912	0.012917165739	-4838.17178979
-68.0065906928	10.0	0.00117638781397	0.0910716667839	0.0777769921516	-8129.44013471
-69.6209084626	10.0	0.0070335833976	0.090432699993	0.143097045815	-8317.11697582
-71.254879912	10.0	0.0128498567736	0.0897981974429	0.208882242636	-8507.7590423
-72.1296092676	10.0	0.018625635313	0.0891681125113	0.275137568784	-8610.35418549
-71.9486210622	10.0	0.0243613404565	0.0885423992229	0.341868081953	-8586.74491736
-73.298488903	10.0	0.0300573878172	0.0879210122381	0.409078912642	-8746.35900667
-74.5201684723	10.0	0.0357141872804	0.0873039068421	0.476775265477	-8892.21664628
-75.1021633952	10.0	0.0413321431024	0.0866910389343	0.544962420551	-8960.46739642
-77.1575968375	10.0	0.0469116540067	0.0860823650175	0.613645734798	-9206.14681842
-79.4578152568	10.0	0.0524531132783	0.0854778421878	0.682830643394	-9481.20173668
-85.8263396673	10.0	0.0579569088561	0.0848774281248	0.752522661194	-10242.4260651
-96.5122960549	10.0	0.0634234234234	0.0842810810811	0.822727384193	-11520.2719158
-80.8371600441	10.0	0.0688530344967	0.0836887598731	0.893450491029	-9643.32260721
-57.3491855108	10.0	0.0742461145125	0.0831004238714	0.964697744509	-6835.37609797
-45.4837296515	10.0	0.0796030309126	0.0825160329913	1.03647499318	-5416.10933029
-35.1976419756	10.0	0.0849241462274	0.0819355476843	1.10878817293	-4183.89856889
-7.17995015251	10.0	0.0902098181576	0.0813589289283	1.1816433086	-830.102653312
13.9225487361	10.0	0.0954603996548	0.0807861382195	1.25504651571	1694.01453638
15.5260258008	10.0	0.100676239	0.0802171375637	1.32900400211	1885.48243136
13.409061501	10.0	0.105857679879	0.0796518894678	1.40352206978	1633.01089529
11.9246295106	10.0	0.111005061461	0.0790903569316	1.47860711659	1454.7487425
10.0442397096	10.0	0.11611871847	0.0785325034397	1.55426563813	1229.17845681
8.77337763491	10.0	0.121198981258	0.0779782929537	1.6305042296	1077.36012225
7.91182264072	10.0	0.126246175877	0.0774276899043	1.70732958773	973.952737649
6.6831523341	10.0	0.131260624148	0.0768806591838	1.78474851271	827.313832322
5.40657700451	10.0	0.13624264373	0.0763371661385	1.86276791024	675.965465611
4.74823015479	10.0	0.141192548185	0.0757971765616	1.94139479353	596.674633376
4.20762682427	10.0	0.146110647047	0.0752606566857	2.02063628547	532.366958913
	--	0.150997245885	0.0747275731762	--
