DH	INVJ	Xt	Mt	XMt	NDH
-5.83666706677	2.0	0.0	0.11	0.0146038700256	-2719.66724999
-96.3989025094	10.0	0.00160416520087	0.10984521213	0.0879329960854	-8457.34440628
-97.874938771	10.0	0.00959125008764	0.1090745285	0.161782445186	-8588.14698414
-99.9022200602	10.0	0.0175225319639	0.108309229372	0.236157775145	-8767.15422512
-102.426049602	10.0	0.0253985936086	0.107549258511	0.311064623221	-8989.04085036
-107.33839512	10.0	0.0332200097135	0.106794560466	0.38650870753	-9420.42745356
-113.496705427	10.0	0.0409873470234	0.10604508055	0.462495828507	-9961.08315464
-126.219173569	10.0	0.0487011644732	0.105300764832	0.539031870391	-11077.1566672
-143.623749113	10.0	0.0563620133214	0.104561560118	0.616122802739	-12604.2076988
-154.969228409	10.0	0.0639704372819	0.103827413946	0.693774681987	-13599.4706041
-140.35803663	10.0	0.0715269726523	0.103098274569	0.771993653028	-12317.8093166
-110.695688953	10.0	0.0790321484402	0.10237409094	0.850785950837	-9715.98610008
-78.9893441457	10.0	0.0864864864865	0.101654812707	0.930157902129	-6934.82032971
-37.9084917062	10.0	0.0938905015864	0.100940390198	1.01011592705	-3331.70930311
3.79609330128	10.0	0.101244701608	0.100230774406	1.0906665409	326.983583978
12.1141823775	10.0	0.108549587608	0.0995259169852	1.17181635593	1056.65179773
10.18138196	10.0	0.115805653946	0.0988257702332	1.25357208311	886.663623987
8.45379261963	10.0	0.123013388397	0.0981302870845	1.33594053402	734.53467509
6.12028729998	10.0	0.130173272257	0.0974394210981	1.41892862272	529.866933096
4.61569219739	10.0	0.137285780454	0.0967531264474	1.50254336768	397.966937626
2.77678340853	10.0	0.144351381653	0.0960713579107	1.58679189377	236.474872572
1.45115955276	10.0	0.151370538355	0.0953940708604	1.67168143429	120.362826947
0.266034570626	10.0	0.158343707004	0.094721221254	1.75721933302	16.5617404276
-0.629600475115	10.0	0.165271338079	0.094052765624	1.84341304636	-62.0512986095
-1.13188013755	10.0	0.172153876196	0.0933886610688	1.93027014546	-106.025223938
-1.58275650921	10.0	0.178991760202	0.0927288652436	2.0177983185	-145.656749466
-2.87688492922	10.0	0.185785423268	0.0920733363513	2.10600537289	-259.507282914
-3.48862892483	10.0	0.19253529298	0.0914220331335	2.19489923765	-313.036741366
-3.39434106638	10.0	0.199241791428	0.0907749148622	2.28448796572	-304.853337759
	--	0.205905335298	0.0901319413309	--
