DH	INVJ	Xt	Mt	XMt	NDH
-17.5864049903	5.0	0.0	0.1	0.0705318098462	-1754.78675879
-128.267671877	10.0	0.00702839471465	0.0996485802643	0.212344280861	-6413.38359383
-152.54377283	10.0	0.0210113461269	0.0989494326937	0.355164085808	-7627.18864151
-153.41159288	10.0	0.034896705751	0.0982551647125	0.499001996008	-7670.57964399
-146.90902626	10.0	0.0486854917235	0.0975657254138	0.643868936901	-7345.45131301
-134.659353713	10.0	0.0623787080676	0.0968810645966	0.78977599081	-6732.96768565
-118.530888261	10.0	0.0759773449371	0.0962011327531	0.936734399769	-5926.54441305
-100.158689409	10.0	0.0894823788546	0.0955258810573	1.08475556841	-5007.93447043
-81.4670832853	10.0	0.102894772946	0.0948552613527	1.23385106692	-4073.35416427
-65.2807938801	10.0	0.116215477167	0.0941892261416	1.38403263403	-3264.039694
-51.8242448969	10.0	0.129445428532	0.0935277285734	1.53531218014	-2591.21224484
-41.4886598276	10.0	0.142585551331	0.0928707224335	1.68770179043	-2074.43299138
-33.1512900248	10.0	0.155636757342	0.0922181621329	1.84121372809	-1657.56450124
-27.5976834103	10.0	0.168599946048	0.0915700026976	1.99586043761	-1379.88417051
-22.7949187635	10.0	0.181476004839	0.090926199758	2.15165454815	-1139.74593818
-18.9582213378	10.0	0.194265809218	0.0902867095391	2.30860887697	-947.911066888
-16.5282292882	10.0	0.206970222994	0.0896514888503	2.46673643295	-826.411464412
-14.3114045498	10.0	0.219590098483	0.0890204950759	2.62605042017	-715.57022749
-12.5270859058	10.0	0.232126276695	0.0883936861653	2.7865642416	-626.354295292
-11.3272122245	10.0	0.24457958752	0.087771020624	2.94829150287	-566.360611224
-9.63482737472	10.0	0.256950849914	0.0871524575043	3.11124601609	-481.741368736
-9.14239062483	10.0	0.269240872078	0.0865379563961	3.27544180378	-457.119531241
-8.45594913146	10.0	0.28145045163	0.0859274774185	3.44089310292	-422.797456573
-7.76740279957	10.0	0.293580375783	0.0853209812109	3.60761436905	-388.370139978
-7.2527490053	10.0	0.305631421511	0.0847184289244	3.77562028047	-362.637450265
-6.5595187001	10.0	0.317604355717	0.0841197822142	3.94492574257	-327.975935005
-6.29358424867	10.0	0.329499935392	0.0835250032304	4.11554589222	-314.679212433
-6.16139886417	10.0	0.341318907779	0.082934054611	4.28749610228	-308.069943209
-5.82509846087	10.0	0.353062010528	0.0823468994736	4.46079198623	-291.254923043
	--	0.364729971845	0.0817635014077	--
