DH	INVJ	Xt	Mt	XMt	NDH
-4.81932655097	5.0	0.0	0.05	0.0705318098462	-1000.60597594
-25.92890724	10.0	0.00351419735732	0.0498242901321	0.212344280861	-2592.890724
-36.3245678214	10.0	0.0105056730635	0.0494747163468	0.355164085808	-3632.45678214
-40.1756552061	10.0	0.0174483528755	0.0491275823562	0.499001996008	-4017.56552061
-40.9473016432	10.0	0.0243427458617	0.0487828627069	0.643868936901	-4094.73016432
-39.5237255556	10.0	0.0311893540338	0.0484405322983	0.78977599081	-3952.37255556
-36.888757603	10.0	0.0379886724686	0.0481005663766	0.936734399769	-3688.8757603
-33.6434987819	10.0	0.0447411894273	0.0477629405286	1.08475556841	-3364.34987819
-30.2806298321	10.0	0.0514473864728	0.0474276306764	1.23385106692	-3028.06298321
-26.8019944297	10.0	0.0581077385835	0.0470946130708	1.38403263403	-2680.19944297
-23.6052185031	10.0	0.0647227142662	0.0467638642867	1.53531218014	-2360.52185031
-20.6400004213	10.0	0.0712927756654	0.0464353612167	1.68770179043	-2064.00004213
-18.2169271763	10.0	0.077818378671	0.0461090810665	1.84121372809	-1821.69271763
-15.8850937777	10.0	0.084299973024	0.0457850013488	1.99586043761	-1588.50937777
-13.9334857636	10.0	0.0907380024197	0.045463099879	2.15165454815	-1393.34857636
-12.2656701169	10.0	0.0971329046088	0.0451433547696	2.30860887697	-1226.56701169
-10.8526978288	10.0	0.103485111497	0.0448257444252	2.46673643295	-1085.26978288
-9.60689061953	10.0	0.109795049241	0.0445102475379	2.62605042017	-960.689061953
-8.58073490567	10.0	0.116063138347	0.0441968430826	2.7865642416	-858.073490567
-7.55897617861	10.0	0.12228979376	0.043885510312	2.94829150287	-755.897617861
-6.7258633696	10.0	0.128475424957	0.0435762287521	3.11124601609	-672.58633696
-6.01562537645	10.0	0.134620436039	0.0432689781981	3.27544180378	-601.562537645
-5.33345594529	10.0	0.140725225815	0.0429637387093	3.44089310292	-533.345594529
-5.0839437949	10.0	0.146790187891	0.0426604906054	3.60761436905	-508.39437949
-4.64093047235	10.0	0.152815710756	0.0423592144622	3.77562028047	-464.093047235
-4.38540968373	10.0	0.158802177858	0.0420598911071	3.94492574257	-438.540968373
-3.95320990205	10.0	0.164749967696	0.0417625016152	4.11554589222	-395.320990205
-3.69980673599	10.0	0.17065945389	0.0414670273055	4.28749610228	-369.980673599
-3.70604174705	10.0	0.176531005264	0.0411734497368	4.46079198623	-370.604174705
	--	0.182364985923	0.0408817507039	--
